User_ID,Title_ID,Watch_Date,Watch_Time_Minutes,Device,Country,Rating
U0270,T0100,2024-02-26,13.31,Laptop,Germany,4.0
U0238,T0121,2024-03-09,6.22,Laptop,Germany,
U0068,T0021,2024-03-18,16.28,Mobile,UK,2.9
U0777,T0061,2024-05-25,14.37,Mobile,Canada,4.8
U0375,T0079,2024-04-08,92.55,Mobile,UK,1.9
U0522,T0006,2024-02-07,50.64,Mobile,USA,4.3
U0340,T0069,2024-01-13,61.98,Tablet,UK,
U0233,T0123,2023-08-21,48.08,Mobile,Germany,4.4
U0755,T0111,2024-01-17,11.72,TV,Brazil,2.0
U0254,T0051,2024-03-19,21.44,Laptop,USA,
U0933,T0068,2023-08-01,9.88,Tablet,Germany,
U0867,T0106,2024-04-27,22.55,Tablet,Australia,1.5
U0761,T0098,2024-01-01,13.45,Tablet,Canada,
U0499,T0160,2023-10-02,10.76,,Australia,1.0
U0014,T0080,2023-06-15,39.23,Mobile,Canada,1.4
U0579,T0066,2023-03-15,50.66,Tablet,Canada,4.1
U0858,T0175,2023-10-08,20.36,Laptop,Australia,1.2
U0605,T0026,2023-09-19,7.76,Mobile,Japan,
U0295,T0003,2023-01-27,21.72,Mobile,UK,2.2
U0653,T0094,2023-09-05,24.41,Mobile,USA,
U0435,T0064,2023-12-23,9.79,TV,Australia,
U0192,T0059,2023-04-30,13.31,Mobile,Australia,2.8
U0615,T0085,2024-01-22,44.33,Laptop,Australia,1.3
U0143,T0084,2023-11-17,60.52,Laptop,India,4.2
U0944,T0096,2023-02-02,12.44,Mobile,UK,3.8
U0226,T0133,2023-10-03,1.7,TV,Canada,
U0214,T0074,2024-03-24,18.54,Laptop,India,
U0500,T0100,2024-01-02,148.35,TV,Canada,2.8
U0074,T0058,2023-12-02,14.25,Mobile,Germany,2.6
U0281,T0065,2023-10-28,38.9,TV,UK,4.1
U0359,T0131,2023-03-06,62.4,Laptop,Germany,
U0930,T0106,2024-01-05,16.31,Laptop,Germany,4.2
U0834,T0135,2023-02-23,0.58,TV,Australia,4.0
U0389,T0160,2023-08-12,9.21,TV,Brazil,
U0659,T0151,2024-01-26,7.32,Tablet,Brazil,1.6
U0188,T0194,2024-05-12,9.11,Laptop,Australia,
U0270,T0196,2023-04-05,10.98,Tablet,USA,4.7
U0992,T0051,2023-11-28,20.74,TV,UK,
U0343,T0138,2023-12-18,37.23,TV,India,
U0801,T0094,2023-10-05,11.4,Tablet,Germany,
U0409,T0010,2024-05-07,9.76,Mobile,UK,3.1
U0587,T0034,2023-01-01,12.05,Tablet,Japan,
U0980,T0193,2023-08-28,21.85,TV,Germany,
U0283,T0084,2024-01-23,55.38,TV,Brazil,2.2
U0850,T0178,2023-07-22,137.38,Mobile,Brazil,2.0
U0801,T0158,2024-04-13,7.82,Laptop,Brazil,1.5
U0705,T0165,2023-01-09,22.09,Tablet,USA,2.1
U0452,T0151,2024-05-22,23.68,Laptop,Australia,1.8
U0716,T0094,2024-06-25,21.38,Tablet,USA,3.9
U0549,T0154,2024-05-06,52.1,Mobile,  ,3.3
U0333,T0190,2023-04-05,30.45,TV,Germany,2.9
U0423,T0067,2023-06-24,51.51,TV,USA,3.2
U0562,T0005,2024-04-12,64.27,TV,USA,2.6
U0538,T0041,2023-11-24,31.39,Laptop,Germany,4.0
U0860,T0053,2023-02-24,9.41,Laptop,  ,2.7
U0593,T0091,2023-07-22,9.0,Mobile,Canada,2.1
U0724,T0014,2023-07-20,12.59,TV,Australia,1.7
U0056,T0117,2023-07-09,6.03,Laptop,Brazil,
U0708,T0153,2023-12-10,64.36,TV,Brazil,
U0142,T0187,2023-06-22,15.49,Tablet,Canada,4.2
U0028,T0069,2024-02-18,55.34,Laptop,Japan,2.3
U0263,T0038,2023-11-24,25.28,Mobile,USA,4.4
U0435,T0192,2023-09-13,30.43,Mobile,UK,4.4
U0285,T0195,2023-02-08,30.76,TV,Brazil,4.9
U0134,T0096,2023-07-08,8.83,Mobile,USA,1.6
U0029,T0042,2023-04-08,45.02,TV,Canada,1.8
U0548,T0171,2023-11-11,76.97,Mobile,India,1.8
U0658,T0166,2023-06-28,5.01,Tablet,UK,4.8
U0120,T0041,2023-08-08,34.01,Mobile,India,
U0261,T0012,2023-12-10,3.72,Laptop,Germany,1.9
U0191,T0013,2024-05-27,39.61,Laptop,Germany,
U0306,T0031,2024-03-29,54.03,Laptop,USA,3.3
U0441,T0041,2024-03-15,6.89,Mobile,Germany,1.2
U0830,T0070,2024-01-01,9.93,Mobile,Australia,
U0652,T0049,2024-04-29,151.01,Mobile,Germany,3.2
U0641,T0151,2024-01-05,38.05,Mobile,Japan,
U0365,T0101,2024-02-19,10.21,TV,Brazil,5.0
U0983,T0095,2024-02-18,12.85,Tablet,Brazil,1.3
U0500,T0013,2024-02-04,69.68,Mobile,Brazil,
U0894,T0083,2024-06-07,65.94,TV,Australia,1.4
U0485,T0018,2024-01-14,48.6,Mobile,India,3.3
U0380,T0006,2023-06-13,11.47,Tablet,Japan,
U0972,T0052,2023-10-05,10.93,Laptop,Australia,
U0683,T0178,2023-08-27,68.89,Tablet,India,3.8
U0717,T0021,2024-02-22,46.46,Mobile,Brazil,
U0158,T0095,2023-10-24,0.22,Mobile,Australia,3.4
U0305,T0176,2023-04-16,11.79,,Japan,3.6
U0885,T0062,2024-03-04,31.84,Mobile,India,1.9
U0676,T0005,2023-10-21,4.77,Laptop,Brazil,2.7
U0685,T0183,2023-01-27,6.86,Laptop,Canada,3.2
U0304,T0107,2024-04-26,0.52,Mobile,Canada,2.4
U0230,T0120,2024-05-27,20.17,TV,Canada,4.1
U0672,T0052,2023-07-21,1.59,Laptop,Canada,1.1
U0826,T0049,2023-08-02,3.89,Laptop,UK,2.9
U0171,T0097,2023-01-05,4.45,TV,Germany,2.7
U0494,T0198,2023-01-20,85.7,Mobile,Australia,
U0588,T0017,2023-08-01,16.74,TV,UK,
U0293,T0068,2024-02-12,4.14,Mobile,Germany,
U0453,T0076,2024-02-11,13.28,Mobile,Brazil,4.4
U0767,T0118,2023-06-18,113.72,Laptop,Germany,2.6
U0940,T0060,2023-07-15,37.81,TV,Japan,4.7
U0882,T0166,2023-11-04,10.24,TV,India,3.3
U0518,T0026,2023-03-23,8.06,TV,UK,3.8
U0393,T0162,2023-10-27,56.33,Laptop,Canada,2.8
U0689,T0075,2023-01-27,7.93,Laptop,India,1.9
U0114,T0159,2023-02-03,24.93,TV,Australia,2.4
U0792,T0177,2023-01-29,72.98,TV,Australia,
U0253,T0098,2023-10-06,43.37,TV,Canada,1.9
U0996,T0072,2023-10-06,11.31,Mobile,Japan,
U0430,T0171,2024-05-08,78.8,Mobile,Germany,1.4
U0047,T0170,2023-09-29,6.76,TV,USA,
U0886,T0112,2024-03-20,4.09,Laptop,India,5.0
U0931,T0157,2023-04-04,1.32,TV,  ,2.1
U0671,T0037,2023-03-27,9.01,TV,USA,
U0672,T0146,2023-06-15,88.95,TV,UK,4.3
U0428,T0152,2024-03-03,86.94,TV,Australia,
U0034,T0045,2023-03-16,14.41,TV,India,1.5
U0866,T0018,2023-07-25,9.66,Tablet,Brazil,2.0
U0160,T0200,2023-03-03,8.14,Mobile,Brazil,2.7
U0713,T0121,2024-05-04,15.02,TV,Japan,
U0951,T0010,2023-04-13,25.54,Mobile,Australia,2.3
U0493,T0029,2023-04-12,1.22,TV,Japan,4.5
U0802,T0004,2023-04-11,4.43,Tablet,USA,
U0311,T0065,2024-04-20,43.62,TV,UK,
U0534,T0096,2023-04-01,19.35,Tablet,Canada,4.4
U0471,T0111,2023-11-03,76.13,Tablet,UK,
U0957,T0101,2023-03-18,9.37,Mobile,Australia,3.0
U0503,T0152,2024-01-25,70.27,Tablet,Australia,1.3
U0568,T0103,2023-03-23,108.19,TV,Japan,4.9
U0674,T0079,2024-01-24,13.32,TV,Germany,3.6
U0122,T0021,2023-12-23,27.71,Tablet,USA,1.9
U0943,T0127,2023-12-10,31.33,Mobile,Brazil,3.4
U0444,T0077,2023-07-09,9.79,Laptop,Canada,2.0
U0353,T0093,2023-12-12,51.22,Mobile,Brazil,3.6
U0758,T0065,2023-11-16,6.25,TV,USA,2.5
U0499,T0081,2023-03-08,12.2,Laptop,Germany,4.7
U0368,T0140,2024-03-12,14.57,Laptop,Germany,4.9
U0613,T0154,2023-08-15,46.98,TV,USA,3.4
U0644,T0150,2023-12-15,46.56,Laptop,Japan,3.7
U0412,T0036,2023-08-02,66.17,Tablet,Brazil,
U0304,T0182,2023-05-30,48.74,Mobile,Japan,1.3
U0160,T0043,2024-02-04,55.8,Laptop,UK,
U0371,T0183,2024-02-19,2.73,Tablet,USA,4.5
U0488,T0197,2023-01-24,3.77,TV,Canada,5.0
U0944,T0007,2023-10-09,49.6,TV,India,4.3
U0522,T0027,2024-03-07,107.02,Mobile,Germany,3.8
U0456,T0107,2023-04-16,167.76,TV,USA,
U0833,T0057,2024-02-26,99.77,Laptop,USA,5.0
U0824,T0081,2023-04-13,30.79,Laptop,UK,1.0
U0418,T0085,2023-06-22,75.37,Mobile,Canada,4.5
U0676,T0020,2023-06-15,47.58,Mobile,India,1.6
U0180,T0110,2023-06-08,14.61,Tablet,USA,2.9
U0888,T0097,2023-06-09,48.81,Mobile,Brazil,
U0606,T0137,2023-11-01,4.94,TV,USA,1.2
U0770,T0132,2023-10-02,8.5,Laptop,Canada,4.6
U0105,T0197,2023-04-29,31.02,Mobile,Brazil,4.3
U0969,T0175,2023-11-18,1.35,Mobile,Brazil,
U0967,T0074,2024-03-29,7.73,Mobile,UK,
U0544,T0124,2023-05-15,6.58,TV,Australia,3.6
U0959,T0004,2024-01-04,13.53,Laptop,USA,2.9
U0247,T0072,2023-01-30,94.21,Mobile,USA,
U0025,T0127,2023-11-04,20.43,TV,Germany,
U0730,T0075,2023-12-04,65.44,Mobile,Germany,2.3
U0778,T0032,2023-05-10,23.38,TV,Germany,3.2
U0820,T0013,2024-04-10,7.84,Tablet,UK,1.7
U0657,T0048,2024-06-06,30.14,Mobile,USA,4.0
U0510,T0124,2023-01-26,41.42,Mobile,Japan,4.1
U0684,T0021,2023-05-30,11.76,TV,India,
U0636,T0070,2024-03-31,15.36,Tablet,India,
U0413,T0101,2023-01-15,14.19,Tablet,Brazil,4.8
U0937,T0136,2024-05-19,9.83,Tablet,Germany,1.1
U0778,T0186,2023-10-12,22.42,Mobile,USA,
U0618,T0164,2024-03-16,1.86,TV,Germany,1.6
U0623,T0031,2024-03-15,118.76,TV,Australia,1.2
U0340,T0156,2024-03-06,3.56,Laptop,India,4.0
U0381,T0029,2024-03-30,23.23,TV,Canada,1.6
U0425,T0099,2023-04-06,62.96,Mobile,Australia,1.3
U0602,T0068,2023-03-01,5.87,Mobile,Brazil,1.1
U0288,T0030,2023-07-19,5.35,Laptop,Australia,1.6
U0628,T0048,2024-02-12,48.48,Tablet,Germany,4.1
U0511,T0182,2023-07-04,33.62,Tablet,USA,3.7
U0247,T0011,2023-05-25,11.62,Tablet,UK,3.0
U0786,T0134,2023-02-02,5.49,Tablet,Canada,1.5
U0114,T0162,2023-12-05,22.2,Tablet,India,
U0408,T0158,2023-04-21,44.23,Tablet,Brazil,2.1
U0980,T0036,2023-01-30,35.9,Laptop,UK,
U0577,T0143,2024-01-23,0.02,TV,UK,2.5
U0063,T0146,2023-09-02,3.03,Mobile,India,3.5
U0347,T0138,2023-10-26,35.31,Tablet,UK,
U0869,T0115,2023-03-26,30.3,Tablet,UK,1.9
U0287,T0124,2023-01-21,8.02,Mobile,Australia,4.6
U0707,T0061,2023-04-03,21.82,Laptop,UK,2.2
U0161,T0017,2023-05-23,23.07,Mobile,USA,2.6
U0555,T0182,2023-07-01,17.18,TV,Brazil,3.4
U0922,T0156,2024-02-20,15.67,Laptop,India,5.0
U0006,T0199,2024-02-10,12.56,Mobile,UK,
U0770,T0075,2023-02-03,45.52,Mobile,Canada,
U0601,T0115,2023-06-10,65.08,TV,Germany,4.8
U0367,T0048,2023-01-08,25.46,Mobile,UK,1.4
U0600,T0129,2023-02-19,55.79,TV,India,1.8
U0634,T0067,2023-08-20,0.58,Laptop,Japan,1.2
U0060,T0189,2023-01-23,42.09,Mobile,Brazil,2.5
U0189,T0093,2023-12-15,14.04,Laptop,Germany,
U0066,T0043,2024-06-10,54.45,Tablet,Brazil,
U0317,T0048,2023-01-03,39.79,Laptop,UK,2.1
U0799,T0077,2023-12-19,6.51,Mobile,UK,
U0085,T0105,2024-01-30,22.25,Laptop,Japan,
U0548,T0088,2023-03-19,15.01,Tablet,Brazil,2.8
U0295,T0026,2023-09-08,69.63,Laptop,USA,
U0122,T0143,2023-10-30,51.16,Tablet,India,3.8
U0107,T0052,2023-03-24,5.65,Laptop,Japan,2.7
U0439,T0142,2023-12-15,40.22,TV,Brazil,2.9
U0918,T0196,2024-03-04,76.59,TV,UK,3.3
U0568,T0139,2023-03-30,2.41,Tablet,Japan,2.6
U0076,T0072,2023-03-03,34.23,Mobile,UK,3.7
U0401,T0090,2024-05-04,9.19,Laptop,USA,4.3
U0648,T0103,2024-03-13,5.31,Mobile,Brazil,1.6
U0701,T0018,2024-05-12,71.55,TV,Brazil,1.3
U0142,T0010,2024-01-23,12.74,Tablet,Brazil,4.6
U0086,T0045,2023-03-27,25.97,Tablet,UK,1.8
U0042,T0080,2023-01-30,5.61,Mobile,Japan,
U0792,T0120,2023-09-09,42.31,Mobile,India,
U0075,T0014,2023-08-01,22.87,Mobile,Germany,3.4
U0642,T0194,2024-05-29,2.74,Laptop,Australia,1.5
U0491,T0009,2024-07-02,55.31,Tablet,Canada,3.2
U0821,T0091,2024-05-23,38.47,Laptop,Brazil,4.5
U0350,T0065,2023-08-04,101.37,Mobile,USA,4.1
U0684,T0036,2023-02-01,5.15,Laptop,Brazil,2.7
U0300,T0181,2023-07-08,6.2,Laptop,Japan,
U0898,T0034,2023-08-14,48.05,Tablet,Canada,
U0500,T0123,2023-07-07,216.88,Tablet,Brazil,
U0226,T0069,2023-09-12,4.49,Laptop,Brazil,2.3
U0770,T0049,2024-01-31,2.39,Laptop,Australia,2.8
U0301,T0113,2024-03-12,4.13,Mobile,UK,4.2
U0295,T0062,2024-01-12,8.59,TV,USA,3.5
U0323,T0146,2023-01-06,42.41,Laptop,UK,
U0429,T0082,2023-12-01,40.52,Laptop,Brazil,
U0147,T0084,2023-02-25,11.24,Laptop,UK,
U0897,T0142,2024-03-03,0.25,Laptop,UK,1.9
U0328,T0058,2023-01-23,18.46,Laptop,India,4.5
U0888,T0147,2023-05-22,7.07,TV,UK,2.2
U0890,T0131,2024-01-16,22.86,TV,UK,1.8
U0915,T0142,2024-05-20,12.04,Laptop,USA,2.4
U0505,T0151,2024-04-19,50.09,Mobile,Brazil,3.1
U0715,T0038,2023-02-23,6.31,Laptop,USA,3.6
U0543,T0076,2023-05-18,0.6,TV,Germany,3.7
U0970,T0007,2023-05-28,7.51,Mobile,India,3.9
U0160,T0143,2023-02-27,5.67,Tablet,Brazil,4.7
U0500,T0109,2024-02-14,87.85,Laptop,USA,2.6
U0225,T0113,2023-05-24,27.02,Laptop,India,1.3
U0142,T0081,2023-06-05,6.19,TV,USA,
U0738,T0018,2024-06-14,17.0,Tablet,Germany,4.3
U0792,T0066,2023-07-28,15.75,Mobile,India,2.8
U0591,T0040,2024-01-26,26.2,TV,UK,
U0708,T0152,2024-02-20,3.87,Laptop,Canada,2.5
U0873,T0026,2023-12-10,7.21,Tablet,Germany,
U0898,T0161,2023-05-17,9.07,TV,Brazil,
U0287,T0121,2023-02-23,38.51,TV,India,3.5
U0782,T0088,2023-04-06,11.25,Mobile,Brazil,3.6
U0912,T0082,2023-01-01,52.67,TV,Canada,
U0299,T0185,2024-02-05,86.84,TV,Japan,4.6
U0733,T0101,2023-03-03,7.59,TV,India,
U0752,T0028,2024-06-05,8.12,TV,Germany,1.3
U0289,T0009,2023-03-04,29.65,Tablet,India,2.6
U0916,T0125,2024-06-05,3.83,Tablet,Canada,4.3
U0196,T0014,2024-06-18,20.53,TV,  ,1.9
U0318,T0151,2024-04-14,48.91,Tablet,Brazil,1.8
U0640,T0112,2023-01-13,3.36,TV,Australia,2.3
U0289,T0004,2024-04-03,4.04,TV,Japan,
U0462,T0031,2023-09-26,12.6,TV,Canada,
U0623,T0130,2023-02-08,8.95,Mobile,Japan,
U0673,T0179,2023-04-16,1.12,Laptop,India,1.4
U0096,T0159,2023-04-20,67.32,Tablet,Australia,4.2
U0433,T0135,2023-04-26,19.89,TV,Japan,
U0395,T0057,2024-03-25,10.46,Tablet,India,1.6
U0068,T0086,2024-05-02,22.43,TV,Brazil,
U0341,T0011,2024-07-03,26.45,Mobile,Brazil,2.4
U0553,T0031,2023-03-10,23.38,Tablet,Australia,3.8
U0559,T0005,2024-01-14,21.52,Mobile,Brazil,
U0254,T0057,2024-06-05,36.97,Mobile,Germany,2.6
U0146,T0033,2023-04-07,11.42,Laptop,Japan,1.2
U0698,T0179,2023-12-05,0.66,Tablet,Australia,2.9
U0890,T0008,2023-08-02,4.48,TV,India,4.2
U0350,T0003,2023-07-29,95.06,Mobile,Japan,4.0
U0441,T0172,2023-08-16,23.34,Tablet,Brazil,2.5
U0757,T0051,2023-03-04,8.15,Mobile,Brazil,3.1
U0967,T0057,2023-11-04,39.99,Laptop,Canada,
U0005,T0108,2024-04-23,0.97,Mobile,USA,3.3
U0484,T0057,2023-05-09,30.36,TV,Japan,
U0230,T0001,2023-06-20,28.17,Laptop,Japan,4.7
U0973,T0130,2023-04-29,54.35,TV,Germany,1.5
U0751,T0113,2024-05-07,69.66,Laptop,India,3.4
U0009,T0039,2024-03-29,10.15,TV,UK,4.3
U0734,T0058,2023-10-13,4.99,Mobile,India,2.2
U0222,T0039,2023-02-23,115.2,Tablet,Japan,
U0709,T0033,2024-04-02,39.35,Laptop,Canada,
U0855,T0178,2024-03-13,20.08,TV,Japan,2.5
U0625,T0038,2024-03-20,8.69,Tablet,Australia,2.8
U0304,T0119,2023-02-11,17.0,Laptop,India,4.1
U0017,T0006,2023-01-18,29.13,Tablet,UK,4.3
U0289,T0078,2023-05-22,37.34,Laptop,Brazil,2.8
U0206,T0002,2023-07-06,10.35,Mobile,Canada,4.0
U0250,T0133,2023-01-14,42.88,Laptop,USA,2.1
U0688,T0134,2023-09-07,28.52,Laptop,USA,
U0343,T0007,2024-05-19,5.37,TV,Canada,
U0337,T0160,2023-02-08,79.66,TV,USA,3.8
U0932,T0163,2023-06-05,4.05,Laptop,USA,1.1
U0411,T0008,2023-12-24,10.95,Mobile,Germany,
U0932,T0141,2023-12-11,4.97,Laptop,India,2.2
U0513,T0015,2023-07-31,10.21,Tablet,Japan,
U0615,T0087,2023-07-11,120.75,TV,Germany,2.9
U0094,T0017,2023-09-16,4.63,Laptop,India,
U0728,T0012,2024-06-01,91.96,Laptop,Australia,
U0696,T0068,2023-09-03,129.08,Mobile,USA,
U0094,T0097,2024-05-21,11.53,Mobile,Australia,1.6
U0531,T0059,2023-05-26,24.58,Tablet,Australia,2.1
U0911,T0152,2023-06-20,65.56,Laptop,UK,1.2
U0036,T0146,2023-05-25,85.45,TV,Australia,1.3
U0683,T0186,2024-01-22,0.63,TV,Brazil,1.1
U0785,T0032,2023-12-13,15.01,Tablet,India,
U0508,T0069,2023-04-28,23.62,Laptop,India,
U0901,T0200,2023-07-22,13.51,Mobile,Brazil,
U0866,T0079,2023-08-11,19.14,Laptop,India,
U0092,T0124,2023-03-01,7.22,TV,USA,3.1
U0610,T0041,2023-08-29,13.54,TV,Japan,3.9
U0829,T0004,2023-11-14,1.88,TV,UK,4.9
U0237,T0128,2023-12-10,42.06,Tablet,Canada,4.5
U0615,T0025,2023-07-04,26.74,TV,India,2.1
U0226,T0093,2024-03-30,9.74,Laptop,Australia,4.1
U0404,T0072,2023-06-24,44.71,TV,Canada,1.5
U0651,T0165,2024-03-15,98.88,TV,Brazil,
U0886,T0195,2023-11-07,42.64,Laptop,Germany,
U0868,T0005,2023-01-04,16.88,Tablet,India,4.3
U0091,T0009,2023-02-07,36.06,Tablet,India,4.0
U0009,T0149,2024-03-19,12.82,Laptop,India,3.5
U0298,T0150,2023-05-23,10.81,TV,Canada,
U0144,T0157,2024-03-08,37.79,Mobile,Japan,
U0752,T0061,2023-12-31,15.24,TV,Canada,2.9
U0491,T0038,2023-04-11,25.47,Laptop,Japan,4.6
U0674,T0194,2024-06-27,11.35,Mobile,Australia,
U0443,T0024,2024-06-22,33.51,Tablet,USA,3.6
U0901,T0051,2023-06-15,2.57,Laptop,Australia,1.6
U0436,T0009,2024-03-18,53.12,Laptop,Japan,3.8
U0012,T0121,2023-07-19,23.35,Laptop,Australia,2.6
U0837,T0132,2023-11-29,39.99,Mobile,UK,3.6
U0693,T0069,2024-07-04,1.1,TV,Japan,3.3
U0828,T0143,2023-11-22,56.16,TV,UK,3.5
U0492,T0103,2024-04-21,64.97,Mobile,Australia,3.4
U0508,T0118,2024-01-25,14.18,Tablet,USA,1.8
U0571,T0045,2024-01-14,50.71,TV,Brazil,1.3
U0728,T0081,2023-10-25,5.47,TV,Japan,4.8
U0397,T0118,2023-12-04,1.63,Laptop,India,4.8
U0143,T0087,2023-12-27,5.38,Laptop,Brazil,
U0548,T0168,2024-06-29,15.83,Laptop,Canada,4.4
U0316,T0183,2024-06-22,49.19,Laptop,USA,3.6
U0793,T0036,2023-02-14,44.27,TV,UK,3.4
U0654,T0163,2023-07-05,31.15,Laptop,Japan,2.9
U0051,T0182,2023-08-27,13.72,TV,UK,1.1
U0105,T0116,2023-06-03,18.08,Tablet,USA,3.0
U0856,T0168,2023-02-06,2.6,Laptop,Germany,4.0
U0024,T0018,2024-02-16,50.82,Tablet,UK,
U0166,T0017,2023-08-21,40.21,Mobile,Australia,4.3
U0650,T0100,2023-01-17,1.63,Laptop,UK,
U0014,T0093,2024-05-25,76.52,Mobile,USA,
U0832,T0181,2023-09-25,12.63,Mobile,Australia,2.7
U0266,T0110,2024-04-07,2.28,Tablet,India,4.2
U0651,T0107,2023-10-23,98.76,TV,Brazil,4.1
U0095,T0107,2023-10-11,23.51,Tablet,Australia,
U0985,T0061,2024-01-12,19.42,Laptop,Japan,3.9
U0556,T0069,2024-05-19,28.27,Mobile,Brazil,2.0
U0382,T0116,2023-08-13,51.41,Tablet,Brazil,
U0288,T0125,2024-01-25,25.59,Laptop,Australia,4.5
U0204,T0156,2023-10-02,27.71,Mobile,Germany,4.4
U0678,T0022,2023-12-28,22.18,Laptop,UK,
U0853,T0031,2024-05-21,7.78,Mobile,Australia,
U0850,T0095,2023-11-03,8.45,Tablet,India,4.4
U0831,T0167,2024-04-16,10.38,Laptop,Brazil,1.0
U0521,T0055,2023-10-25,2.66,Mobile,UK,
U0667,T0145,2024-02-23,17.85,Mobile,Germany,4.5
U0747,T0042,2024-03-16,55.46,Tablet,USA,4.1
U0810,T0117,2023-11-09,38.25,Tablet,USA,3.9
U0611,T0137,2023-06-29,0.49,Tablet,Australia,3.9
U0009,T0114,2023-02-22,64.99,Laptop,India,4.7
U0777,T0179,2023-07-20,25.77,TV,Japan,4.7
U0502,T0043,2023-05-26,5.74,Tablet,Germany,4.7
U0683,T0044,2023-01-05,0.11,Mobile,USA,1.6
U0573,T0026,2023-12-26,1.54,TV,Brazil,1.5
U0714,T0166,2023-01-05,53.92,Tablet,Brazil,1.7
U0576,T0124,2023-04-07,8.53,Tablet,India,4.5
U0143,T0063,2024-04-20,41.71,Tablet,India,
U0769,T0118,2024-05-18,36.62,Tablet,India,3.9
U0928,T0010,2023-04-13,9.98,TV,UK,2.4
U0030,T0013,2023-10-09,12.05,Mobile,Australia,4.5
U0837,T0151,2023-09-28,0.29,Mobile,Australia,
U0390,T0128,2023-07-07,8.53,Tablet,Canada,3.1
U0508,T0046,2023-08-17,114.88,Mobile,Brazil,2.4
U0083,T0128,2023-09-23,2.46,Laptop,USA,
U0844,T0170,2023-03-24,32.47,Mobile,Brazil,2.9
U0924,T0181,2023-11-08,5.9,Tablet,Brazil,3.7
U0706,T0149,2024-04-09,7.05,TV,Australia,1.7
U0866,T0022,2023-04-21,4.74,Laptop,Japan,2.8
U0395,T0019,2023-04-08,4.97,Mobile,Canada,4.3
U0384,T0156,2024-03-09,88.33,Mobile,Australia,1.4
U0772,T0162,2024-03-10,32.93,TV,Germany,3.0
U0803,T0182,2024-03-28,9.08,Laptop,UK,3.5
U0061,T0077,2024-03-10,62.75,Mobile,Canada,2.7
U0021,T0109,2023-08-29,49.93,Tablet,Canada,3.0
U0061,T0075,2023-11-15,22.59,Tablet,USA,
U0739,T0014,2023-05-27,1.91,Mobile,Australia,3.7
U0103,T0095,2023-06-27,40.43,Mobile,Germany,
U0848,T0156,2024-06-27,45.49,TV,Germany,4.4
U0093,T0073,2023-10-26,47.71,Mobile,USA,3.4
U0249,T0094,2024-02-15,13.45,Tablet,Brazil,3.7
U0567,T0112,2023-06-29,59.85,Mobile,Canada,1.5
U0371,T0123,2024-01-15,9.76,Laptop,Australia,3.4
U0066,T0171,2023-04-23,4.82,Tablet,Germany,4.0
U0644,T0197,2023-09-22,1.94,Mobile,Canada,3.8
U0663,T0122,2023-11-03,17.83,Mobile,Australia,
U0382,T0175,2023-08-19,15.17,TV,USA,4.4
U0681,T0035,2024-05-10,17.83,Laptop,Canada,1.4
U0017,T0186,2024-02-22,2.99,Mobile,Canada,
U0959,T0070,2024-04-23,1.22,Mobile,Australia,
U0983,T0183,2023-12-14,39.04,TV,Japan,1.6
U0115,T0075,2024-03-13,16.72,Mobile,Canada,
U0749,T0038,2024-05-30,3.13,Laptop,India,
U0160,T0005,2023-06-10,32.78,TV,India,4.6
U0806,T0007,2023-11-26,0.12,Laptop,India,2.7
U0496,T0116,2023-04-27,4.23,TV,Brazil,3.1
U0463,T0075,2024-05-14,58.39,TV,Japan,2.4
U0610,T0177,2023-03-24,31.02,Tablet,India,2.1
U0053,T0019,2023-01-11,38.81,Mobile,USA,3.6
U0761,T0054,2024-06-17,19.29,Mobile,Japan,1.1
U0219,T0078,2023-11-14,10.55,Tablet,USA,2.3
U0410,T0044,2024-04-08,124.37,Laptop,USA,4.1
U0279,T0160,2023-01-09,28.93,Mobile,Germany,3.8
U0696,T0066,2023-12-23,40.38,Tablet,Canada,3.9
U0246,T0142,2024-03-10,22.85,TV,USA,2.0
U0563,T0097,2023-05-16,54.67,Laptop,UK,4.5
U0322,T0021,2023-04-13,18.14,Mobile,India,1.2
U0559,T0068,2023-11-14,52.18,Mobile,UK,1.9
U0674,T0097,2023-06-23,40.07,Tablet,India,4.1
U0758,T0190,2023-07-21,48.68,TV,Australia,3.9
U0653,T0166,2024-02-25,5.76,Mobile,  ,
U0244,T0056,2024-07-04,11.03,TV,Japan,
U0756,T0078,2024-01-25,3.01,TV,Japan,
U0607,T0023,2023-11-10,9.87,Laptop,Australia,1.2
U0024,T0054,2023-12-29,21.94,Mobile,Canada,3.9
U0800,T0181,2023-02-21,54.04,Laptop,USA,2.7
U0276,T0082,2024-01-09,9.94,TV,Brazil,1.9
U0007,T0097,2024-06-25,7.9,Tablet,Canada,
U0904,T0055,2023-03-24,86.06,Tablet,Germany,4.7
U0431,T0089,2024-04-28,82.25,Mobile,Australia,2.6
U0118,T0198,2023-07-10,11.13,Laptop,Australia,1.9
U0457,T0120,2023-04-30,0.83,Laptop,UK,
U0247,T0142,2023-12-29,5.2,Laptop,Canada,2.6
U0850,T0071,2024-01-26,7.4,Laptop,India,
U0382,T0107,2024-01-08,42.99,Laptop,India,1.8
U0867,T0137,2024-06-21,2.98,Laptop,Germany,
U0048,T0117,2023-06-19,0.33,Mobile,India,4.7
U0780,T0061,2023-10-23,45.82,Laptop,Canada,4.1
U0908,T0174,2024-01-26,0.57,Mobile,Japan,3.9
